Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GCI,0,0,0,0,1120000000.0,1640000000.0,315.16,14.8,,0.39,1.08,0.57,5.39,0.12,5.66,3.89,0.34,2860000000.0,25.2,-8.2,1110000000.0,303100000.0,3510000.0,0.03,,89380000.0,0.78,605770000.0,58.32,1.0,9.07,129900000.0,169720000.0,1.83,8.46,9.7,1210000.0,114520000.0,113350000.0,8.27,113.74,16370000.000000002,23.74,22.16,16870000.0
0,0,GD,0,0,0,0,54800000000.0,69260000000.0,16.87,14.53,1.8,1.43,4.25,1.81,12.87,8.65,11.83,5.95,26.73,38290000000.0,131.52,4.0,6710000000.0,5380000000.0,3320000000.0,11.25,2.5,702000000.0,2.44,15290000000.0,118.72,1.09,44.69,2320000000.0,981630000.0,1.52,180.28,172.77,1190000.0,288870000.0,277600000.0,5.96,87.82,2680000.0,2.57,1.14,2360000.0
0,0,GE,0,0,0,0,91660000000.0,207740000000.0,,14.4,1.49,0.76,2.61,1.72,13.3,-14.55,6.59,1.48,-30.11,121110000000.0,13.92,-1.8,23220000000.0,15620000000.0,-20380000000.0,-2.08,,16520000000.0,1.89,111710000000.0,199.25,1.86,4.03,3980000000.0,25630000000.0,1.01,10.33,9.82,51680000.0,8720000000.0,8710000000.0,0.16,58.64,93880000.0,2.2,1.09,103190000.0
0,0,GES,0,0,0,0,1200000000.0,2420000000.0,105.0,11.51,3.07,0.46,2.2,0.92,13.18,0.53,4.3,3.62,2.42,2630000000.0,32.75,3.0,939600000.0,183420000.0,13230000.0,0.16,,112930000.0,1.58,1300000000.0,228.9,1.42,7.64,52750000.0,-12190000.0,0.84,15.67,18.74,2150000.0,81730000.0,46930000.0,30.72,71.04,10480000.0,4.81,38.92,11460000.0
0,0,GILD,0,0,0,0,85090000000.0,83310000000.0,14.77,9.61,5.12,3.81,3.88,3.73,7.91,26.4,40.79,8.88,27.56,22320000000.0,17.3,3.8,17270000000.0,10540000000.0,5890000000.0,4.53,28.4,29010000000.0,22.81,27080000000.0,122.59,3.62,17.23,7570000000.0,5500000000.0,1.15,67.27,66.23,6210000.0,1270000000.0,1270000000.0,0.7,82.64,14000000.0,2.16,1.1,12580000.0
0,0,GIS,0,0,0,0,32290000000.0,47190000000.0,18.5,15.41,2.45,1.91,4.58,2.8,13.04,10.39,17.78,6.17,23.52,16870000000.000002,28.09,7.0,5820000000.0,3620000000.0,1750000000.0,2.9,60.9,450000000.0,0.75,14490000000.0,182.97,0.59,11.72,2810000000.0,1730000000.0,0.93,53.15,49.52,4160000.0,570160000.0,600030000.0,0.3,71.17,16850000.0,3.39,2.83,18120000.0
0,0,GLW,0,0,0,0,26520000000.0,33960000000.0,14.85,15.22,1.2,2.29,2.34,2.93,11.38,18.57,14.46,3.87,15.28,11600000000.0,14.5,12.5,4460000000.0,2980000000.0,2060000000.0,2.28,,1460000000.0,1.86,6500000000.0,47.42,2.08,14.46,2570000000.0,163380000.0,1.22,32.84,32.68,4950000.0,784750000.0,782230000.0,0.28,73.62,16190000.000000002,3.3,2.07,12850000.0
0,0,GM,0,0,0,0,57830000000.0,152390000000.0,6.48,6.52,0.4,0.4,1.4,1.04,12.77,6.26,4.3,1.73,22.75,145830000000.0,103.19,-3.4,14280000000.0,11940000000.0,9000000000.0,6.29,106.2,17900000000.0,12.62,108590000000.0,243.26,0.94,29.12,14730000000.0,-10240000000.0,1.25,38.18,38.09,8730000.0,1420000000.0,1240000000.0,7.3,78.82,24670000.0,3.12,1.74,24370000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GME,0,0,0,0,410100000.0,1140000000.0,,2.43,-0.05,0.05,0.32,0.14,3.08,-8.63,3.4,4.31,-46.48,8050000000.000001,78.7,-13.3,2310000000.0,369400000.0,-807700000.0,-6.8,-75.9,543200000.0,5.31,1270000000.0,98.44,1.48,12.63,192000000.0,202410000.0,0.13,5.0924,9.186,6090000.0,102270000.0,97900000.0,2.48,109.29,66890000.0,11.01,112.84,46910000.0
0,0,GNW,0,0,0,0,2040000000.0,5830000000.0,11.22,3.72,0.76,0.24,0.16,0.68,6.41,2.13,10.11,0.52,2.43,8520000000.0,17.01,4.2,784000000.0,909250000.0,181000000.0,0.361,55.4,2480000000.0,4.92,4460000000.0,29.96,1.38,25.99,1660000000.0,2280000000.0,0.9,3.6276,3.9122,3360000.0,503310000.0,499480000.0,0.64,65.5,19440000.0,4.95,4.41,22160000.0
0,0,GOOG,0,0,0,0,869550000000.0,760200000000.0,25.24,23.28,2.45,5.86,4.52,5.13,17.47,23.43,22.34,8.83,19.62,148300000000.0,213.4,19.3,77270000000.0,43510000000.0,34740000000.0,49.53,211.3,121060000000.0,174.58,14230000000.0,7.4,3.98,276.91,50820000000.0,20240000000.0,0.99,1118.97,1141.51,1650000.0,348260000.0,602090000.0,0.02,69.95,2670000.0,2.1,,2370000.0
0,0,GPC,0,0,0,0,14300000000.0,18590000000.0,18.2,16.35,4.27,0.75,3.9,0.98,13.08,4.17,6.15,5.37,21.84,19000000000.0,129.85,2.3,5980000000.0,1420000000.0,791610000.0,5.38,-1.1,562550000.0,3.85,4830000000.0,130.98,1.26,25.09,991460000.0,511640000.0,0.83,102.33,103.62,1170000.0,145940000.0,143190000.0,2.88,77.82,3700000.0,5.83,2.96,3370000.0
0,0,GPS,0,0,0,0,7390000000.0,13950000000.0,7.04,9.09,2.37,0.45,2.07,0.85,7.54,6.46,7.71,7.5,31.5,16500000000.0,43.15,-2.0,6320000000.0,1850000000.0,1070000000.0000001,2.78,38.4,1210000000.0,3.21,7780000000.0,217.73,1.49,9.45,1480000000.0,,0.81,18.32,23.15,6050000.0,379010000.0,214120000.0,35.94,60.05,34230000.0,6.37,15.83,31870000.0
0,0,GRMN,0,0,0,0,14860000000.0,13590000000.0,21.05,20.18,4.08,4.37,3.44,3.99,15.37,20.72,23.15,9.71,16.96,3400000000.0,18.01,7.8,1980000000.0,884580000.0,704880000.0,3.72,8.3,1310000000.0,6.92,43280000.0,1.0,4.03,22.73,869910000.0,474880000.0,1.23,80.22,79.34,1100000.0,189850000.0,136200000.0,31.65,47.13,3660000.0,3.78,2.53,3650000.0
0,0,GRPN,0,0,0,0,1990000000.0,1720000000.0,,14.62,1.8,0.77,5.84,0.66,11.57,-1.8,3.4,3.65,-10.5,2590000000.0,4.55,-7.7,1320000000.0,148600000.0,-48840000.0,-0.086,,645610000.0,1.14,369340000.0,107.87,1.02,0.6,163120000.0,65590000.0,1.24,3.5112,3.5257,4230000.0,568200000.0,395590000.0,23.55,64.67,21750000.0,5.02,5.01,21970000.0
0,0,GS,0,0,0,0,81270000000.0,8980000000.0,9.31,8.75,3.2,2.37,1.04,0.26,,28.35,36.34,1.02,10.88,34330000000.0,90.41,-1.6,31720000000.0,,9140000000.0,23.86,-5.6,462000000000.0,1241.27,374000000000.0,410.99,2.62,214.39,,,1.32,204.92,198.6,2330000.0,365840000.0,329340000.0,1.43,75.5,7430000.0,3.28,2.05,6570000.0
0,0,GT,0,0,0,0,3290000000.0,10180000000.0,7.34,5.85,3.35,0.22,0.68,0.68,6.27,3.02,5.66,2.97,9.62,15030000000.0,64.52,-5.4,3460000000.0,1620000000.0,454000000.0,1.93,-65.6,917000000.0,3.94,7600000000.0,150.54,1.34,20.84,709000000.0,-212620000.0,1.81,14.93,17.61,3670000.0,240480000.0,231550000.0,0.37,91.63,8039999.999999999,3.11,3.89,8119999.999999999
0,0,GTN,0,0,0,0,1800000000.0,6170000000.0,10.15,5.68,1.78,1.31,1.34,4.49,11.68,12.56,30.84,5.19,11.64,1380000000.0,15.19,129.2,487730000.0,528820000.00000006,159800000.0,1.76,,225000000.0,2.26,3970000000.0,200.61,2.52,13.33,332320000.0,179750000.0,1.79,17.06,19.15,83590000.0,83590000.0,83500000.0,4.16,83.07,3180000.0,2.92,3.54,2430000.0
0,0,GWW,0,0,0,0,16360000000.0,18650000000.0,20.52,15.69,2.23,1.45,8.51,1.65,11.34,7.32,12.43,14.74,41.69,11290000000.0,202.28,1.1,4350000000.0,1640000000.0,820000000.0,14.61,9.7,315000000.0,5.77,2410000000.0,114.19,2.38,35.24,1110000000.0,713440000.0,1.26,272.96,287.19,55440000.0,55440000.0,43770000.0,17.39,79.89,3030000.0,6.86,7.84,2720000.0
0,0,HAL,0,0,0,0,20130000000.0,30450000000.0,15.18,12.87,5.74,0.85,2.12,1.28,7.85,5.58,9.33,5.27,14.49,23780000000.0,27.2,-3.5,2990000000.0,3880000000.0,1330000000.0,1.52,-85.3,1180000000.0,1.34,11440000000.0,120.08,2.26,10.88,2040000000.0,120750000.0,1.62,22.71,27.36,13090000.0,873980000.0,873180000.0,0.29,82.39,26160000.0,1.88,3.0,30190000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,15560000000.0,16329999999.999998,50.25,23.92,1.9,3.33,9.1,3.49,19.95,6.69,13.64,7.85,17.96,4680000000.0,36.94,8.9,2340000000.0,818520000.0,312790000.0,2.46,-77.7,1150000000.0,9.11,1860000000.0,108.46,2.64,13.58,741470000.0,276420000.0,1.26,108.98,95.79,1670000.0,125850000.0,117170000.0,8.22,93.59,7360000.0,8.98,8.26,8080000.0
0,0,HBAN,0,0,0,0,15290000000.0,27580000000.0,11.6,10.74,1.83,3.49,1.45,6.29,,32.71,41.15,1.34,12.39,4380000000.0,4.14,5.9,4260000000.0,,1360000000.0,1.26,2.5,1920000000.0,1.85,13130000000.0,,,10.08,,,1.46,13.68,13.53,9420000.0,1050000000.0,1030000000.0,0.91,80.3,22820000.0,2.44,2.47,23940000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCP,0,0,0,0,15330000000.0,21980000000.0,14.06,59.41,25.43,8.5,2.63,12.19,22.03,60.01,25.73,2.15,18.44,1800000000.0,3.82,-9.0,1130000000.0,997640000.0,1080000000.0,2.28,52.8,120120000.0,0.25,5920000000.0,92.48,1.48,12.21,811130000.0,1400000000.0,0.26,32.29,31.1,2840000.0,477980000.0,476940000.0,0.22,96.97,22920000.0,7.19,5.72,29740000.0
0,0,HD,0,0,0,0,238660000000.0,270980000000.00003,21.84,19.7,2.4,2.18,,2.47,14.92,10.24,14.59,20.36,,109640000000.0,97.52,5.7,37160000000.0,18160000000.0,11230000000.0,9.93,4.5,1880000000.0,1.71,34200000000.000004,,1.04,-1.95,13630000000.0,8990000000.0,1.24,210.01,195.28,3950000.0,1100000000.0,1100000000.0,0.11,72.23,10180000.0,2.44,0.92,10350000.0
0,0,HES,0,0,0,0,18150000000.0,24770000000.0,,38.35,255.6,2.85,1.95,3.88,8.99,-2.26,11.65,2.12,0.22,6380000000.0,21.61,17.3,4380000000.0,2760000000.0,-183000000.0,-0.62,,2300000000.0,7.56,7650000000.0,72.5,1.69,30.7,1970000000.0,-148880000.0,2.19,60.95,59.39,2860000.0,303440000.0,252960000.0,11.8,92.42,11600000.0,4.72,5.61,13020000.0
0,0,HIG,0,0,0,0,21020000000.0,21830000000.0,11.6,10.61,1.15,1.1,1.5,1.14,7.88,9.6,12.06,1.03,12.28,19170000000.0,53.41,5.3,6380000000.0,2770000000.0,1680000000.0,5.01,5.5,4310000000.0,11.92,4790000000.0,33.4,2.15,38.81,2410000000.0,2430000000.0,0.51,56.33,51.4,2110000.0,361500000.0,360010000.0,0.4,93.52,4500000.0,2.2,1.4,4170000.0
0,0,HOG,0,0,0,0,5710000000.0,12230000000.0,13.29,9.97,1.48,1.04,2.98,2.23,13.93,7.99,11.88,3.82,21.51,5480000000.0,33.92,-4.7,1910000000.0,878200000.0,437930000.0,2.7,-19.3,924640000.0,5.82,7450000000.0,390.03,1.15,12.03,966290000.0,1350000000.0,1.35,35.56,36.35,1720000.0,159070000.0,158270000.0,0.64,93.94,15620000.0,9.27,11.11,14650000.0
0,0,HON,0,0,0,0,124910000000.0,132030000000.0,18.36,19.48,3.17,3.23,6.99,3.42,15.22,18.17,19.62,8.05,39.55,38620000000.0,52.74,-15.3,12760000000.0,8670000000.0,7020000000.0,9.45,21.6,9940000000.0,13.82,16860000000.0,93.34,1.2,24.84,6250000000.0,4770000000.0,1.2,174.33,161.85,2500000.0,746930000.0,687460000.0,0.38,77.1,6040000.0,2.85,0.83,6140000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOV,0,0,0,0,37180000.0,1880000000.0,3.05,5.01,,0.02,,0.99,55.2,0.66,1.6,1.12,,1890000000.0,317.79,-12.3,270870000.0,33970000.0,12280000.0,2.05,,124000000.0,20.88,1690000000.0,,8.81,-104.45,-195730000.0,-202250000.0,1.93,7.68,13.08,5320000.0,5320000.0,4000000.0,10.29,35.81,4.29,4.29,17.62,
0,0,HP,0,0,0,0,5260000000.0,5370000000.0,,26.26,0.5,1.84,1.28,1.88,6.73,-2.54,8.78,2.57,-1.69,2850000000.0,26.12,6.0,841560000.0,797800000.0,-74660000.0,-0.69,,380520000.0,3.48,491650000.0,12.01,2.86,37.42,832470000.0,237180000.0,1.67,50.25,54.38,1290000.0,109410000.0,106280000.0,3.1,100.75,6320000.0,4.82,7.51,7230000.0
0,0,HPQ,0,0,0,0,32420000000.0,33890000000.0,8.7,9.4,1.77,0.55,,0.58,6.97,6.67,7.23,8.28,,58700000000.0,37.47,0.2,10670000000.0,4860000000.0,3920000000.0,2.47,-26.1,3570000000.0,2.37,5050000000.0,,0.79,-0.99,4200000000.0,3590000000.0,1.19,20.83,20.57,9310000.0,1510000000.0,1500000000.0,0.23,83.88,15130000.0,1.76,0.99,17580000.0
0,0,HRB,0,0,0,0,5540000000.0,5490000000.0,13.46,13.39,1.39,1.79,10.24,1.77,7.01,13.65,19.9,11.95,95.22,3090000000.0,15.07,-2.5,1340000000.0,782490000.0,444220000.0,2.04,-23.2,1570000000.0,7.78,1510000000.0,279.49,2.16,2.68,606540000.0,437670000.0,0.42,28.27,26.12,2710000.0,203290000.0,201560000.0,0.44,103.17,41910000.0,12.59,,41270000.0
0,0,HRL,0,0,0,0,22090000000.0,21700000000.0,22.74,23.25,3.69,2.3,3.76,2.26,16.11,10.38,12.35,9.39,17.8,9590000000.0,17.98,0.6,2000000000.0,1350000000.0,995500000.0,1.82,19.0,646000000.0,1.21,250000000.0,4.24,2.14,11.0,1160000000.0,645370000.0,-0.09,41.2,41.6,2760000.0,534600000.0,275110000.0,48.21,45.33,40720000.0,17.64,14.72,41310000.0
0,0,HRS,0,0,0,0,41880000000.0,,25.03,,,,,,,,,,,,,,2250000000.0,,,,,,,,,,,,,,190.88,169.48,1370000.0,,,,,,,,
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HST,0,0,0,0,13050000000.0,16700000000.0,12.78,20.72,0.72,2.33,1.74,2.99,10.92,18.24,15.11,4.29,14.5,5590000000.0,7.56,2.9,1600000000.0,1530000000.0,1020000000.0,1.38,-26.5,1080000000.0,1.46,4490000000.0,58.52,5.25,10.14,1260000000.0,1280000000.0,1.14,18.15,18.64,6210000.0,740890000.0,733360000.0,1.25,101.0,32170000.0,5.12,6.16,33259999.999999996
0,0,HSY,0,0,0,0,31940000000.0,36060000000.0,26.47,25.04,3.4,4.07,19.15,4.59,17.91,15.51,21.99,14.2,88.37,7850000000.0,37.45,0.9,3590000000.0,2009999999.9999998,1220000000.0,5.78,37.9,365960000.0,1.75,4350000000.0,258.38,0.88,7.99,1680000000.0,1080000000.0,0.06,139.76,121.84,1400000.0,147910000.0,147900000.0,0.43,76.36,4940000.0,4.01,3.34,4930000.0
0,0,HTZ,0,0,0,0,2280000000.0,19650000000.0,,8.87,0.22,0.24,1.46,2.06,26.38,-1.78,5.62,1.45,-16.14,9550000000.0,113.33,2.1,1550000000.0,745000000.0,-170000000.0,-2.02,,554000000.0,6.59,18770000000.0,1867.66,0.9,10.98,2670000000.0,-1300000000.0,2.16,15.57,15.0,3620000.0,84120000.0,58820000.0,0.94,118.36,27160000.0,6.29,45.57,22970000.0
0,0,HUM,0,0,0,0,37390000000.0,30330000000.0,21.68,14.78,1.19,0.64,3.45,0.52,8.87,2.99,5.43,6.45,16.81,58740000000.0,429.21,12.8,11030000000.0,3420000000.0,1760000000.0,12.77,15.3,13750000000.0,101.85,6700000000.0,61.78,1.65,80.28,-617000000.0,-3820000000.0,1.01,267.18,270.98,1350000.0,135040000.0,134710000.0,0.2,96.41,2049999.9999999998,1.63,1.52,1870000.0
0,0,IBM,0,0,0,0,134199999999.99998,166310000000.0,15.64,10.73,3.95,1.72,7.6,2.14,9.98,11.22,15.0,5.28,47.98,77860000000.0,86.79,-4.2,36940000000.0,16670000000.000002,8740000000.0,9.68,3.9,46270000000.0,52.21,78300000000.0,440.5,1.83,19.91,16050000000.0,11590000000.0,1.55,141.3,137.36,3430000.0,886640000.0,885510000.0,0.11,57.5,16950000.0,5.96,1.91,15690000.0
0,0,ICE,0,0,0,0,50520000000.0,57810000000.0,25.66,21.43,2.76,10.07,2.96,11.52,18.71,40.01,52.76,1.88,11.92,5020000000.0,8.78,3.7,4970000000.0,3090000000.0,2009999999.9999998,3.49,4.3,653000000.0,1.16,7850000000.0,45.66,1.01,30.28,2610000000.0,1860000000.0,0.38,88.05,80.11,2180000.0,563870000.0,557520000.0,93.23,0.0,5850000.0,2.97,1.05,3920000.0
0,0,IFF,0,0,0,0,15610000000.0,20060000000.0,45.1,20.93,3.65,3.59,2.54,4.62,21.18,7.29,16.7,5.07,7.99,4340000000.0,45.36,39.4,1690000000.0,947100000.0,312700000.0,3.24,-15.9,483500000.0,4.53,4810000000.0,76.71,2.56,57.6,496200000.0,-16840000.0,0.4,145.78,136.91,106640000.0,106640000.0,86150000.0,0.45,86.13,11540000.0,13.37,15.83,11410000.0
0,0,IGT,0,0,0,0,2830000000.0,11780000000.0,,10.24,0.44,0.59,1.56,2.47,8.38,-0.02,16.03,3.35,2.2,4770000000.0,23.34,-5.1,1890000000.0,1410000000.0,-0.0,-0.0,,290360000.0,1.42,8439999999.999999,321.39,0.69,8.86,78060000.0,-244460000.0,1.02,13.23,14.31,2380000.0,203450000.0,99110000.0,51.53,51.88,8000000.0,4.09,8.08,8350000.0
0,0,INTC,0,0,0,0,230970000000.0,246020000000.0,11.98,11.7,1.68,3.28,3.05,3.49,7.59,28.05,31.93,10.94,27.24,70390000000.0,15.57,-2.7,43740000000.0,32420000000.0,19750000000.0,4.3,-16.5,11940000000.0,2.7,29420000000.0,39.25,1.48,16.92,28280000000.0,10470000000.0,0.67,48.52,50.2,23680000.0,4500000000.0,4430000000.0,0.05,68.8,61050000.0,3.22,1.36,55990000.0
0,0,INTU,0,0,0,0,73570000000.0,70670000000.0,51.81,37.64,2.55,11.16,18.08,10.72,36.2,21.92,26.45,17.16,44.92,6590000000.0,25.46,12.4,5000000000.0,1950000000.0,1440000000.0,5.48,16.2,3350000000.0,12.91,448000000.0,11.01,1.86,15.69,2410000000.0,1150000000.0,0.9,269.09,249.2,1310000.0,259240000.0,249540000.0,4.05,90.05,3670000.0,3.04,1.65,3620000.0
0,0,IP,0,0,0,0,18000000000.0,28110000000.0,11.54,10.44,-5.58,0.78,2.39,1.21,7.47,6.88,10.62,4.51,22.17,23160000000.0,57.75,-2.8,7750000000.0,3770000000.0,1590000000.0,3.93,-27.9,787000000.0,1.99,11010000000.0,146.78,1.46,18.96,3560000000.0,1290000000.0,1.36,43.29,45.1,3140000.0,397330000.0,388390000.0,0.32,83.47,10040000.0,3.24,2.67,10650000.0
0,0,IPG,0,0,0,0,8930000000.0,14560000000.0,13.91,11.42,1.99,1.06,3.68,1.73,10.75,7.69,13.0,4.75,27.3,8439999999.999999,21.97,9.1,1740000000.0,1350000000.0,648700000.0,1.66,16.3,614000000.0,1.59,5500000000.0,207.63,0.97,6.27,1320000000.0,954910000.0,0.75,22.7,22.41,3220000.0,386950000.0,384510000.0,0.68,105.07,21860000.0,6.34,7.27,22520000.0
0,0,IR,0,0,0,0,29560000000.0,33820000000.0,21.48,17.22,1.73,1.86,4.29,2.13,14.32,8.94,12.8,6.65,20.64,15860000000.0,64.67,5.7,4890000000.0,2360000000.0,1430000000.0,5.71,66.0,1910000000.0,7.91,6130000000.0,88.58,1.58,28.57,1420000000.0,1160000000.0,1.17,124.88,113.29,1450000.0,241160000.0,240370000.0,0.39,84.3,2530000.0,1.86,1.05,2350000.0
0,0,IRM,0,0,0,0,8580000000.0,18850000000.0,24.78,25.35,-29.53,2.03,4.88,4.45,13.26,8.22,18.31,3.78,17.28,4240000000.0,14.8,1.1,2430000000.0,1420000000.0,360220000.0,1.21,-33.8,161480000.0,0.56,10350000000.0,564.6,0.8,6.13,961050000.0,354090000.0,0.74,31.07,32.9,264329999.99999997,286820000.0,284010000.0,0.93,91.27,37710000.0,11.46,18.27,37590000.0
0,0,ISRG,0,0,0,0,60810000000.0,58180000000.0,52.09,38.43,3.51,15.05,8.37,14.4,41.35,29.95,31.04,10.19,18.31,4040000000.0,35.22,20.9,2600000000.0,1410000000.0,1210000000.0,10.13,24.7,2720000000.0,23.59,75100000.0,1.03,5.04,63.07,1310000000.0,784450000.0,1.29,524.31,526.49,113060000.0,113060000.0,114160000.0,0.96,89.12,2049999.9999999998,3.36,1.8,2280000.0
0,0,ITW,0,0,0,0,50700000000.0,56680000000.0,20.89,18.53,4.45,3.53,16.35,3.95,14.43,17.17,24.24,14.16,71.63,14350000000.0,43.66,-5.8,6160000000.0,3930000000.0,2460000000.0,7.45,-6.5,1680000000.0,5.16,7810000000.0,252.31,2.87,9.52,,,1.31,151.0,146.31,1300000.0,325780000.0,321600000.0,0.2,79.74,8070000.0,7.33,2.87,7250000.0
0,0,IVZ,0,0,0,0,9350000000.0,15260000000.0,13.55,7.11,4.12,1.78,0.93,2.91,11.15,11.47,23.18,2.14,5.21,5250000000.0,12.66,5.3,1860000000.0,1370000000.0,601600000.0,1.45,-83.6,1230000000.0,2.61,2500000000.0,17.01,9.1,21.12,779400000.0,2400000000.0,1.4,20.24,19.89,4700000.0,400860000.0,462800000.0,1.61,86.89,23310000.0,5.51,6.76,19330000.0
0,0,JBL,0,0,0,0,4760000000.0,7010000000.0,28.55,9.18,0.86,0.19,2.57,0.29,4.71,0.72,2.96,3.81,8.84,24480000000.0,153.95,12.9,1710000000.0,1490000000.0,177120000.0,1.09,2.2,694090000.0,4.54,2930000000.0,157.01,1.01,12.13,2420000000.0,41390000.0,1.1,30.02,28.3,1150000.0,152880000.0,137240000.0,8.98,94.1,4099999.9999999995,2.59,2.63,4230000.0
0,0,JCI,0,0,0,0,37000000000.0,50410000000.0,16.11,15.91,0.91,1.17,1.85,1.59,10.8,7.46,11.29,4.55,12.08,31710000000.0,34.52,2.6,9380000000.0,4670000000.0,2400000000.0,2.56,17.6,239000000.0,0.27,12390000000.0,58.15,0.95,22.31,2580000000.0,1160000000.0,1.08,40.78,37.31,7760000.0,898070000.0,895070000.0,0.16,92.32,21530000.0,3.43,2.67,38680000.0
0,0,JCP,0,0,0,0,250290000.0,5190000000.0,,-1.11,0.04,0.02,0.24,0.44,9.39,-2.78,-0.08,-0.07,-28.18,11900000000.0,37.59,-4.3,4150000000.0000005,553000000.0,-331000000.0,-1.045,,172000000.0,0.54,5110000000.0,494.39,1.51,3.26,508000000.0,296880000.0,2.71,1.0753,1.2657,8369999.999999999,316370000.0,281610000.0,5.34,73.15,121870000.0,21.48,45.1,129810000.0
0,0,JDSU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JEC,0,0,0,0,11610000000.0,13860000000.0,41.59,15.39,1.37,0.7,2.12,0.84,13.43,1.78,5.11,4.12,6.9,16510000000.000002,116.91,7.7,2830000000.0,1030000000.0,382780000.0,2.04,17.1,674550000.0,4.94,2840000000.0,51.15,1.52,40.06,371720000.0,259500000.0,1.27,82.88,75.23,,,135990000.0,0.52,90.09,3490000.0,3.55,2.47,3940000.0
0,0,JNJ,0,0,0,0,347100000000.0,362030000000.0,21.71,14.33,2.26,4.27,5.89,4.45,12.98,20.08,25.71,,,81320000000.0,30.51,-1.3,54590000000.0,27900000000.0,16329999999.999998,6.02,41.8,15340000000.0,5.78,30280000000.0,51.35,,22.2,,,0.76,137.81,136.4,7270000.0,2660000000.0,2650000000.0,0.07,69.23,14720000.0,2.07,0.55,14430000.0
0,0,JNPR,0,0,0,0,9190000000.0,8400000000.0,18.98,13.61,3.25,2.06,2.01,1.88,11.22,11.05,12.25,3.79,10.95,4460000000.0,12.89,-8.4,2740000000.0,748400000.0,493300000.0,1.41,-60.3,2800000000.0,8.09,1960000000.0,42.64,2.13,13.26,667900000.0,566370000.0,0.47,26.82,26.83,3380000.0,344320000.0,342560000.0,1.37,93.78,15290000.0,4.58,5.78,19050000.0
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JPM,0,0,0,0,371610000000.0,-36990000000.0,11.88,11.02,1.98,3.51,1.6,-0.35,,32.33,39.71,1.29,13.18,106010000000.0,31.98,4.3,103980000000.0,,32530000000.0,9.78,16.1,325.87,325.87,617510000000.0,,,72.57,,,1.15,112.29,108.01,11230000.0,3240000000.0,3170000000.0,0.8,75.29,21980000.0,1.79,0.68,22850000.0
0,0,JWN,0,0,0,0,4720000000.0,9130000000.0,9.89,8.74,1.53,0.3,7.24,0.58,6.1,3.27,5.29,6.0,59.73,15740000000.0,95.93,-3.3,5710000000.0,1500000000.0,514000000.0,3.08,-57.5,448000000.0,2.9,4860000000.0,747.16,0.76,4.21,1290000000.0,470750000.0,0.69,31.43,39.83,3980000.0,154950000.0,103380000.0,34.07,68.09,24000000.0,6.24,22.26,24370000.0
0,0,K,0,0,0,0,20000000000.0,30050000000.0,17.38,14.57,19.54,1.46,7.88,2.2,13.08,8.59,13.02,6.32,41.94,13670000000.0,39.5,3.6,4830000000.0,2300000000.0,1170000000.0,3.38,-36.5,272000000.0,0.8,9760000000.0,315.11,0.68,7.45,1380000000.0,880370000.0,0.85,55.63,56.58,2400000.0,340500000.0,272630000.0,0.69,89.12,17560000.0,6.71,6.43,18430000.0
0,0,KEY,0,0,0,0,18570000000.0,34049999999.999996,11.04,9.74,2.35,3.04,1.23,5.58,,29.48,38.68,1.27,11.18,6100000000.0,6.01,-2.9,6180000000.0,,1720000000.0,1.68,-11.8,1610000000.0,1.61,15190000000.0,,,15.02,,,1.5,17.48,16.98,9170000.0,1010000000.0,998070000.0,0.41,83.54,14350000.0,1.58,1.63,14830000.0
